id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1281687927423577201,266838909,2019-06-06,,within an hour,100%,82%,t,22.0,24.0,"['email', 'phone']",t,t,Beyoglu,41.03706122012721,28.972869179761016,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Wine glasses"", ""Lockbox"", ""Clothing storage: wardrobe"", ""Air conditioning"", ""Fire extinguisher"", ""Cooking basics"", ""Window guards"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Electric stove"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Housekeeping available 1 hour a day, 1 day a week - available at extra cost"", ""TV"", ""Laundromat nearby"", ""Dishwasher"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Bed linens"", ""Refrigerator""]",703.0,4,365,2.0,4.0,365.0,365.0,4.0,365.0,t,2,32,62,292,2025-03-27,9,9,1,236,2,72,50616.0,2024-11-30,2025-03-05,4.89,5.0,4.67,5.0,5.0,5.0,5.0,34-1733-1,f,21,21,0,0,2.29
1279851351164841174,495506114,2023-01-11,"İstanbul, Turkey",within a day,60%,57%,f,1.0,1.0,['phone'],t,t,Avcilar,40.98011,28.7428,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""TV"", ""Smoking allowed"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Wifi"", ""Lake access"", ""Beach access \u2013 Beachfront""]",920.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,Exempt,f,1,0,1,0,
1280165618840699662,657065897,2024-10-14,,within an hour,100%,92%,f,8.0,8.0,"['email', 'phone']",f,t,Beyoglu,41.03550105221999,28.98166150548136,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,1.0,"[""Wifi"", ""Hot water""]",476.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,21,51,81,81,2025-03-28,7,7,1,81,3,42,19992.0,2024-11-22,2025-03-22,4.43,4.14,4.43,5.0,5.0,5.0,4.43,Exempt,f,6,1,5,0,1.65
1280197477795387523,463386236,2022-06-09,"İstanbul, Turkey",within an hour,100%,29%,f,4.0,4.0,"['email', 'phone']",t,t,Esenyurt,41.02515796345536,28.62620729364013,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Paid parking on premises"", ""Cooking basics"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Washer"", ""Hangers"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Dining table"", ""Elevator"", ""Long term stays allowed"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Wifi"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Portable fans"", ""Gas stove"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Kitchen""]",1000.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,0,0,26,301,2025-03-27,0,0,0,216,0,0,0.0,,,,,,,,,,186875,f,4,2,2,0,
1280242259860882858,266838909,2019-06-06,,within an hour,100%,82%,t,22.0,24.0,"['email', 'phone']",t,t,Beyoglu,41.03629557248199,28.97455765412768,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Free street parking"", ""Wine glasses"", ""Lockbox"", ""Clothing storage: wardrobe"", ""Air conditioning"", ""Fire extinguisher"", ""Cooking basics"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Dining table"", ""Elevator"", ""Shampoo"", ""Baking sheet"", ""Long term stays allowed"", ""City skyline view"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Oven"", ""Fast wifi \u2013 627 Mbps"", ""Other gas stove"", ""TV"", ""Laundromat nearby"", ""Central heating"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Trash compactor"", ""Housekeeping available 1 day a week - available at extra cost"", ""Bed linens"", ""Refrigerator""]",901.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,0,6,26,129,2025-03-28,12,12,3,129,4,72,64872.0,2024-11-21,2025-03-05,4.75,5.0,4.42,4.75,4.75,4.83,4.75,34-1953-2,f,21,21,0,0,2.81
1280266304686791881,266838909,2019-06-06,,within an hour,100%,82%,t,22.0,24.0,"['email', 'phone']",t,t,Beyoglu,41.03654145407602,28.97453490762428,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wine glasses"", ""Lockbox"", ""Air conditioning"", ""Fire extinguisher"", ""Cooking basics"", ""Stove"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Shampoo"", ""Mosquito net"", ""Heating"", ""Long term stays allowed"", ""Private patio or balcony"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Mini fridge"", ""Laundromat nearby"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Bed linens"", ""Housekeeping available from 2:00\u202fPM to 3:00\u202fPM, 1 day a week - available at extra cost""]",981.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,10,36,66,298,2025-03-29,10,10,0,242,5,60,58860.0,2024-11-22,2025-02-21,4.8,4.9,4.7,5.0,5.0,4.7,4.8,Exempt,f,21,21,0,0,2.34
1282702579888164204,550037655,2023-12-08,"Beyoğlu, Turkey",within an hour,92%,98%,f,11.0,14.0,"['email', 'phone']",t,t,Beyoglu,41.03037,28.97131,Shared room in hotel,Shared room,16,20.0,20 shared baths,,50.0,"[""Washer"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Smoking allowed"", ""Dedicated workspace"", ""Smoke alarm"", ""Outdoor shower"", ""Carbon monoxide alarm"", ""Wifi""]",434.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,4,4,0,280,2,24,10416.0,2024-11-30,2025-01-09,4.25,4.25,4.0,4.5,4.75,4.5,4.5,412001,t,11,0,0,11,1.02
1280339263996023646,266838909,2019-06-06,,within an hour,100%,82%,t,22.0,24.0,"['email', 'phone']",t,t,Beyoglu,41.03422901736385,28.97515946623193,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Lockbox"", ""Air conditioning"", ""Fire extinguisher"", ""Cooking basics"", ""Other electric stove"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Garden view"", ""Room-darkening shades"", ""Dining table"", ""Shampoo"", ""Long term stays allowed"", ""City skyline view"", ""Clothing storage"", ""Fast wifi \u2013 53 Mbps"", ""Hot water kettle"", ""TV"", ""Laundromat nearby"", ""Central heating"", ""Dishwasher"", ""Hair dryer"", ""Iron"", ""Paid parking off premises"", ""Kitchen"", ""Trash compactor"", ""Patio or balcony"", ""Bed linens"", ""Housekeeping available from 3:00\u202fPM to 5:00\u202fPM, 1 day a week - available at extra cost"", ""Courtyard view"", ""Coffee maker"", ""Refrigerator""]",768.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,2,10,34,266,2025-03-28,11,11,2,223,2,66,50688.0,2024-12-21,2025-03-13,5.0,5.0,5.0,5.0,5.0,4.64,4.91,Exempt,f,21,21,0,0,3.37
1280344171457384356,179947223,2018-03-22,"İstanbul, Turkey",within an hour,100%,94%,f,7.0,9.0,"['email', 'phone']",t,t,Bakirkoy,40.98211657528716,28.87587405548193,Room in aparthotel,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""First aid kit"", ""Fire extinguisher"", ""Kitchen"", ""TV"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi""]",760.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,363,2025-03-27,0,0,0,278,0,0,0.0,,,,,,,,,,Exempt,t,7,0,6,1,
1283277915860660465,517345194,2023-05-30,,within an hour,96%,87%,f,59.0,72.0,"['email', 'phone']",t,t,Kadikoy,40.99684,29.02756,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""TV"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi""]",684.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,17,39,69,344,2025-03-27,1,1,0,259,0,6,4104.0,2025-02-05,2025-02-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt,f,60,17,42,1,0.59
1283215120867643902,517345194,2023-05-30,,within an hour,96%,87%,f,59.0,72.0,"['email', 'phone']",t,t,Kadikoy,40.99684508020192,29.028881901965157,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Coffee maker: pour-over coffee"", ""Fire extinguisher"", ""Cooking basics"", ""Stove"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Books and reading material"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Elevator"", ""Cleaning available during stay"", ""Heating"", ""Baking sheet"", ""Long term stays allowed"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Blender"", ""Wifi"", ""Board games"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Oven"", ""Dryer"", ""Portable fans"", ""TV"", ""Record player"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Dishwasher"", ""Private living room"", ""Bread maker"", ""Freezer"", ""Hair dryer"", ""First aid kit"", ""Iron"", ""Microwave"", ""Coffee"", ""Paid parking off premises"", ""Kitchen"", ""Bed linens"", ""Sound system"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Refrigerator""]",722.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,4,4,0,280,2,24,17328.0,2024-12-15,2025-01-16,3.5,3.0,3.0,3.75,4.0,3.25,3.0,Exempt,f,60,17,42,1,1.17
1283313831819745428,517345194,2023-05-30,,within an hour,96%,87%,f,59.0,72.0,"['email', 'phone']",t,t,Kadikoy,40.99877815578707,29.02858905440852,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""TV"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi""]",646.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,9,32,62,337,2025-03-27,5,5,2,252,0,30,19380.0,2025-02-05,2025-03-09,4.8,5.0,5.0,5.0,4.8,5.0,5.0,Exempt,f,60,17,42,1,2.94
1283319842368550066,517345194,2023-05-30,,within an hour,96%,87%,f,59.0,72.0,"['email', 'phone']",t,t,Kadikoy,40.99821,29.02919,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""TV"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Hot water"", ""Wifi""]",815.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,5,5,0,280,4,30,24450.0,2024-11-15,2025-01-02,3.8,3.6,3.4,4.8,4.2,4.8,4.2,Exempt,f,60,17,42,1,1.13
1283323150263480694,550037655,2023-12-08,"Beyoğlu, Turkey",within an hour,92%,98%,f,11.0,14.0,"['email', 'phone']",t,t,Beyoglu,41.03095187396121,28.971453794196645,Shared room in hotel,Shared room,16,20.0,20 shared baths,,50.0,"[""Washer"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Smoking allowed"", ""Dedicated workspace"", ""Smoke alarm"", ""Outdoor shower"", ""Carbon monoxide alarm"", ""Wifi""]",380.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,412001,t,11,0,0,11,
1283363620794341046,550037655,2023-12-08,"Beyoğlu, Turkey",within an hour,92%,98%,f,11.0,14.0,"['email', 'phone']",t,t,Beyoglu,41.02951,28.96958,Shared room in hotel,Shared room,16,20.0,20 shared baths,,50.0,"[""Washer"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Smoking allowed"", ""Dedicated workspace"", ""Smoke alarm"", ""Outdoor shower"", ""Carbon monoxide alarm"", ""Wifi""]",434.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,28,58,88,363,2025-03-27,11,11,3,278,3,66,28644.0,2024-11-20,2025-03-17,4.55,4.27,4.27,4.55,4.64,4.45,4.73,412001,t,11,0,0,11,2.58
1283371561990681840,550037655,2023-12-08,"Beyoğlu, Turkey",within an hour,92%,98%,f,11.0,14.0,"['email', 'phone']",t,t,Beyoglu,41.0313765,28.9705983,Shared room in hotel,Shared room,16,20.0,20 shared baths,,50.0,"[""Washer"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Smoking allowed"", ""Dedicated workspace"", ""Smoke alarm"", ""Outdoor shower"", ""Carbon monoxide alarm"", ""Wifi""]",380.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,412001,t,11,0,0,11,
1283785883879217061,587280224,2024-07-03,,within an hour,100%,0%,f,5.0,5.0,['phone'],t,t,Sisli,41.0603153,28.9872223,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,"[""Washer"", ""Air conditioning"", ""Kitchen"", ""Exterior security cameras on property"", ""Dedicated workspace""]",1000.0,15,365,15.0,15.0,365.0,365.0,15.0,365.0,t,30,60,90,365,2025-03-28,0,0,0,279,0,0,0.0,,,,,,,,,,00-3712994697,f,1,1,0,0,
1286825649577332778,499027282,2023-02-01,"İstanbul, Turkey",within a day,86%,54%,f,4.0,5.0,['phone'],t,t,Esenyurt,41.01705217680666,28.67472103529698,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""Washer"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]",977.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,4,4,21,296,2025-03-27,1,1,0,211,1,6,5862.0,2024-11-25,2024-11-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,23-4565,f,4,4,0,0,0.24
1283906675825710454,488120765,2022-11-17,"İstanbul, Turkey",within an hour,100%,100%,t,14.0,14.0,"['email', 'phone']",t,t,Beyoglu,41.02911026104817,28.972961253956186,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Hot water"", ""Shower gel"", ""Self check-in"", ""Hangers"", ""Safe"", ""Elevator"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Conditioner"", ""TV"", ""Building staff"", ""Laundromat nearby"", ""Hair dryer"", ""Coffee"", ""Bed linens"", ""Clothing storage: closet"", ""Carbon monoxide alarm""]",953.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,4,9,20,287,2025-03-27,1,1,0,202,1,6,5718.0,2024-12-29,2024-12-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt,t,14,0,14,0,0.34
1283910831976727317,266838909,2019-06-06,,within an hour,100%,82%,t,22.0,24.0,"['email', 'phone']",t,t,Fatih,41.02881,28.9528,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Lockbox"", ""Clothing storage: wardrobe"", ""Air conditioning"", ""Fire extinguisher"", ""Cooking basics"", ""Other electric stove"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Hangers"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Shampoo"", ""Mosquito net"", ""Long term stays allowed"", ""Hot water kettle"", ""Wifi"", ""Mini fridge"", ""TV"", ""Laundromat nearby"", ""Central heating"", ""Hair dryer"", ""Iron"", ""Paid parking off premises"", ""Kitchen"", ""Trash compactor"", ""Housekeeping available 1 day a week - available at extra cost"", ""Bed linens""]",695.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,24,54,84,317,2025-03-27,8,8,1,274,3,48,33360.0,2024-11-17,2025-03-01,4.75,4.88,4.63,5.0,4.88,4.25,4.5,34-2394,f,21,21,0,0,1.83
1283935012645472866,488120765,2022-11-17,"İstanbul, Turkey",within an hour,100%,100%,t,14.0,14.0,"['email', 'phone']",t,t,Beyoglu,41.02983427858504,28.973663501541303,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Shower gel"", ""Self check-in"", ""Hangers"", ""Safe"", ""Elevator"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Conditioner"", ""TV"", ""Building staff"", ""Hair dryer"", ""Coffee"", ""Bed linens"", ""Carbon monoxide alarm""]",953.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,1,1,1,1,2025-03-29,2,2,0,0,2,12,11436.0,2024-12-27,2024-12-29,5.0,4.5,5.0,5.0,5.0,5.0,4.5,Exempt,t,14,0,14,0,0.65
1283938765773484811,488120765,2022-11-17,"İstanbul, Turkey",within an hour,100%,100%,t,14.0,14.0,"['email', 'phone']",t,t,Beyoglu,41.029835,28.9736427,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Shower gel"", ""Self check-in"", ""Hangers"", ""Safe"", ""Elevator"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Conditioner"", ""TV"", ""Building staff"", ""Hair dryer"", ""Coffee"", ""Bed linens"", ""Carbon monoxide alarm""]",953.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,1,1,1,1,2025-03-29,3,3,0,0,2,18,17154.0,2024-11-25,2025-01-01,4.33,4.33,4.33,5.0,4.33,4.67,4.0,Exempt,t,14,0,14,0,0.72
1284647448457766644,582283619,2024-06-08,,,,,f,1.0,1.0,['phone'],t,t,Uskudar,41.01113674098589,29.03410725295544,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,"[""Washer"", ""First aid kit"", ""Kitchen"", ""Free parking on premises"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Wifi"", ""BBQ grill""]",484.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,27,57,87,362,2025-03-27,0,0,0,277,0,0,0.0,,,,,,,,,,0506 686 3082,f,1,0,1,0,
1284881546393894130,21753803,2014-09-25,"İstanbul, Turkey",within an hour,100%,90%,t,25.0,25.0,"['email', 'phone']",t,t,Beyoglu,41.03535,28.98557,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi""]",954.0,101,365,101.0,101.0,365.0,365.0,101.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,,f,24,5,19,0,
1288111041454234779,273693310,2019-07-05,"İstanbul, Turkey",within an hour,100%,55%,f,3.0,10.0,['phone'],t,t,Beyoglu,41.0357,28.98814,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,"[""First aid kit"", ""Iron"", ""Lockbox"", ""Air conditioning"", ""Fire extinguisher"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Smoking allowed"", ""Heating"", ""Pets allowed"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Hot water"", ""Wifi"", ""Self check-in"", ""Hair dryer""]",685.0,10,365,10.0,10.0,365.0,365.0,10.0,365.0,t,30,60,90,180,2025-03-28,4,4,0,180,4,80,54800.0,2024-11-20,2024-12-26,5.0,5.0,4.75,5.0,5.0,5.0,5.0,Exempt,f,3,0,3,0,0.93
1285504868459189223,550037655,2023-12-08,"Beyoğlu, Turkey",within an hour,92%,98%,f,11.0,14.0,"['email', 'phone']",t,t,Beyoglu,41.03105,28.97175,Shared room in hotel,Shared room,16,20.0,20 shared baths,,50.0,"[""Washer"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Smoking allowed"", ""Dedicated workspace"", ""Smoke alarm"", ""Outdoor shower"", ""Carbon monoxide alarm"", ""Wifi""]",368.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,27,49,79,354,2025-03-27,11,11,1,269,6,66,24288.0,2024-11-17,2025-03-21,4.55,4.55,4.0,4.73,4.45,4.55,4.64,412001,t,11,0,0,11,2.52
1286062288127152882,543319376,2023-10-24,"Beylikdüzü Osb, Turkey",within a day,60%,0%,f,2.0,2.0,['phone'],f,t,Beylikduzu,41.003949,28.6570619,Private room in rental unit,Private room,1,1.0,1 private bath,2.0,2.0,"[""Washer"", ""Air conditioning"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Dedicated workspace""]",782.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,123456,f,2,0,2,0,
1290799558125499026,415066905,2021-07-25,,within a day,100%,,f,1.0,5.0,"['email', 'phone']",t,t,Kagithane,41.08978853471845,28.99245837299217,Private room in rental unit,Private room,1,0.5,Shared half-bath,1.0,1.0,"[""Washer"", ""Cooking basics"", ""Kitchen"", ""Heating"", ""Pets allowed"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Hair dryer""]",328.0,100,365,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,,t,1,0,1,0,
1288318684455815438,661793323,2024-11-12,"İstanbul, Turkey",a few days or more,0%,0%,f,2.0,3.0,['phone'],t,t,Uskudar,41.01881554648853,29.00895869131984,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Kitchen"", ""TV"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Wifi"", ""Beach access \u2013 Beachfront""]",720.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,Exempt,f,2,0,2,0,
1288322595257269286,661793323,2024-11-12,"İstanbul, Turkey",a few days or more,0%,0%,f,2.0,3.0,['phone'],t,t,Uskudar,41.018789303043526,29.008688501450028,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Kitchen"", ""TV"", ""Lock on bedroom door"", ""Wifi"", ""Beach access \u2013 Beachfront""]",689.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,Exempt,f,2,0,2,0,
1288884147491521166,438381955,2022-01-01,,,,,f,1.0,5.0,"['email', 'phone']",t,t,Kadikoy,40.99118116453878,29.04456032033708,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Outdoor dining area"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Piano"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Exercise equipment""]",920.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
1289044700379087010,549424762,2023-12-04,,within an hour,100%,100%,f,8.0,19.0,['phone'],t,t,Beyoglu,41.04126,28.97709,Room in hotel,Private room,3,1.0,1 private bath,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Cooking basics"", ""Stove"", ""Exterior security cameras on property"", ""Window guards"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Washer"", ""Hangers"", ""Room-darkening shades"", ""Dining table"", ""Cleaning available during stay"", ""Shampoo"", ""Mosquito net"", ""Heating"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Dryer"", ""Mini fridge"", ""Crib"", ""TV"", ""Laundromat nearby"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Carbon monoxide alarm"", ""Keypad""]",881.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,29,57,86,359,2025-03-27,6,6,1,274,1,36,31716.0,2024-12-16,2025-03-05,3.67,3.67,3.67,4.0,4.33,3.5,3.67,Exempt,t,8,0,8,0,1.76
1289109511801544622,564051876,2024-02-26,"Kahramanmaraş, Turkey",a few days or more,0%,0%,f,1.0,1.0,['phone'],t,t,Esenyurt,41.064095280564565,28.666617125272747,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Self check-in"", ""Washer"", ""Pool"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Smoking allowed"", ""Lock on bedroom door"", ""Smart lock"", ""Hair dryer"", ""First aid kit"", ""Iron"", ""Outdoor dining area"", ""Kitchen"", ""Pets allowed"", ""Carbon monoxide alarm"", ""Lake access""]",559.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,Exempt,f,1,0,1,0,
